Fecha,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de Mexico,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Mexico,Michoacan,Morelos,Nayarit,Nuevo Leon,Oaxaca,Puebla,Queretaro,Quintana Roo,San Luis Potosi,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatan,Zacatecas,Grand Total
5/21/20,21,606,28,48,53,208,1618,59,10,20,80,136,180,95,563,97,205,37,56,84,231,58,271,24,326,49,346,74,109,274,97,27,6090
5/22/20,21,637,29,50,64,224,1754,62,12,23,84,147,193,96,622,107,210,38,58,89,244,61,280,25,354,53,361,76,117,292,100,27,6510
5/23/20,25,648,31,50,67,245,1854,64,14,26,85,154,201,102,809,110,228,40,62,93,244,69,283,26,366,56,371,80,119,331,109,27,6989
5/24/20,26,653,31,54,68,246,1899,64,14,26,85,163,212,102,842,115,238,41,62,93,251,69,288,26,380,63,387,82,121,341,110,27,7179
5/25/20,26,696,31,54,69,249,1963,65,14,26,88,168,212,107,846,116,236,42,62,100,257,75,291,36,390,69,393,83,122,365,116,27,7394
5/26/20,26,705,32,57,72,255,2024,68,18,26,91,174,215,116,872,119,239,42,67,106,260,78,294,40,406,72,416,86,134,372,123,28,7633
5/27/20,30,740,32,66,84,272,2166,67,19,27,96,189,240,125,943,132,248,45,71,114,268,84,304,41,427,84,424,89,134,416,128,29,8134
5/28/20,32,773,32,70,101,286,2313,72,21,32,101,210,247,128,1002,143,250,46,76,121,307,89,323,46,431,88,436,95,135,430,132,29,8597
5/29/20,33,808,33,76,114,293,2427,73,21,33,101,232,264,133,1046,150,259,49,80,130,335,95,337,49,448,91,470,97,137,460,139,31,9044
5/30/20,33,821,34,81,125,305,2536,75,21,34,105,242,287,136,1087,153,262,51,85,141,346,100,341,49,460,102,485,102,147,495,142,32,9415
5/31/20,35,864,35,83,131,314,2621,77,21,37,107,261,299,139,1148,163,262,52,87,148,349,104,347,50,488,109,508,107,148,506,146,33,9779
6/1/20,35,865,35,90,135,318,2658,81,21,37,107,266,304,143,1159,165,265,53,88,152,350,105,352,51,501,111,520,108,148,518,155,34,9930
6/2/20,35,871,35,91,136,328,2713,81,21,37,112,272,318,151,1168,169,270,59,96,162,359,108,355,54,522,116,533,109,150,537,164,35,10167
6/3/20,35,879,35,92,146,340,2850,81,26,42,116,286,329,167,1205,175,273,68,99,166,392,114,363,57,548,132,562,116,151,581,173,38,10637
6/4/20,36,1013,35,94,162,358,3214,88,27,44,122,305,365,183,1305,194,281,75,103,198,433,124,393,57,624,142,592,126,155,649,193,39,11729
6/5/20,38,1137,38,103,170,372,3456,88,29,47,125,332,374,192,1475,206,288,78,105,205,463,127,401,60,646,156,610,129,170,682,202,41,12545
6/6/20,48,1200,41,103,176,376,3631,91,29,49,134,347,386,213,1531,220,295,81,109,215,525,139,411,62,673,165,626,140,183,721,207,43,13170
6/7/20,51,1230,43,105,192,383,3696,92,30,53,136,360,394,229,1548,223,296,85,126,224,553,145,418,65,684,176,640,148,186,748,208,44,13511
6/8/20,51,1245,43,105,198,385,3729,95,31,53,138,371,402,241,1563,228,298,86,130,232,564,148,418,65,708,177,650,156,187,750,208,44,13699
6/9/20,53,1257,45,106,208,386,3804,100,32,53,141,379,405,257,1621,235,298,87,130,236,613,158,422,69,732,180,665,158,192,774,211,46,14053
6/10/20,56,1302,47,111,221,403,3941,104,33,54,145,418,413,272,1651,245,312,90,131,250,652,168,442,79,774,203,685,166,197,815,219,50,14649
6/11/20,59,1387,47,116,243,416,4106,105,34,56,159,477,430,284,1761,257,319,96,136,266,667,170,448,83,800,216,693,174,204,870,225,53,15357
6/12/20,67,1418,48,122,254,430,4266,115,36,59,171,496,433,310,1813,262,326,101,152,289,693,174,456,84,835,230,711,180,215,911,232,55,15944
6/13/20,69,1439,48,127,264,449,4401,123,36,65,178,512,449,319,1885,268,334,108,156,320,717,182,459,86,852,244,716,188,222,937,240,55,16448
6/14/20,70,1471,49,133,289,455,4503,130,39,73,184,534,456,327,1931,272,334,110,165,331,728,188,464,89,867,256,727,199,222,973,246,57,16872
6/15/20,70,1510,50,135,291,458,4553,132,39,73,189,544,464,335,1952,277,335,111,165,340,733,195,467,90,879,273,736,201,228,1011,248,57,17141
6/16/20,71,1536,51,137,300,466,4664,135,40,75,196,574,472,348,2005,287,336,113,180,362,735,203,474,91,907,282,747,207,233,1039,256,58,17580
6/17/20,84,1594,56,140,307,492,4821,137,41,75,204,599,481,363,2109,307,349,125,188,385,779,212,487,92,933,306,758,218,240,1091,275,62,18310
6/18/20,93,1617,61,142,321,503,5042,141,42,93,215,649,497,404,2222,324,355,126,196,397,825,215,498,98,953,312,774,232,243,1123,301,66,19080
6/19/20,98,1638,63,150,329,526,5184,145,42,96,221,672,505,426,2343,341,361,137,215,417,879,221,500,101,967,331,815,243,247,1160,305,69,19747
6/20/20,106,1683,64,155,357,537,5314,152,43,100,232,689,522,432,2457,353,366,140,228,428,916,223,507,102,990,356,841,261,255,1196,318,71,20394
6/21/20,109,1734,64,157,364,553,5378,155,43,103,247,710,533,441,2502,361,372,144,235,438,930,225,510,101,1005,365,859,270,258,1220,323,72,20781
6/22/20,110,1741,65,157,374,557,5451,157,44,106,250,721,551,461,3092,364,532,151,239,449,941,227,514,101,1020,372,897,275,259,1248,327,72,21825
6/23/20,112,1768,65,162,389,563,5515,163,47,106,257,743,557,472,3415,376,625,153,247,468,966,238,517,107,1032,388,909,278,273,1267,331,75,22584
6/24/20,114,1794,67,166,401,577,5656,168,52,114,280,790,567,492,3515,388,633,160,254,487,992,250,523,114,1098,484,925,288,274,1335,339,80,23377
6/25/20,119,1813,69,169,420,591,5938,177,57,125,282,810,585,528,3711,401,639,162,267,501,1024,254,534,118,1126,554,958,303,281,1373,355,80,24324
6/26/20,122,1824,69,175,435,610,6116,190,58,132,301,820,600,563,3873,415,640,168,277,513,1101,257,543,123,1147,572,970,315,283,1395,368,85,25060
6/27/20,129,1854,69,181,464,616,6245,197,62,134,327,836,610,603,4021,420,644,177,294,535,1155,260,551,132,1169,596,990,324,293,1428,377,86,25779
6/28/20,134,1873,70,188,490,626,6324,201,63,136,334,846,624,620,4156,429,648,183,298,554,1181,266,556,142,1218,648,998,335,305,1455,391,89,26381
6/29/20,134,1883,70,193,503,627,6360,210,65,136,342,856,629,636,4164,431,651,185,298,559,1213,270,562,144,1236,664,1016,346,307,1474,393,91,26648
6/30/20,140,1899,70,196,519,635,6456,214,69,139,348,865,643,662,4200,441,653,195,309,572,1241,278,565,148,1257,689,1032,359,314,1522,398,93,27121
7/1/20,146,1931,71,205,543,640,6560,229,71,142,357,880,666,692,4312,450,665,201,332,581,1274,283,575,154,1298,708,1048,363,335,1547,414,96,27769
7/2/20,151,1962,77,216,557,648,6642,233,73,147,370,900,679,729,4450,466,678,208,344,588,1338,293,595,157,1331,737,1078,373,353,1595,443,99,28510
7/3/20,154,2007,79,223,584,653,6750,240,78,149,390,913,698,762,4514,479,683,209,361,601,1406,296,605,161,1356,773,1097,399,367,1635,466,101,29189
7/4/20,156,2033,83,234,599,659,6848,243,82,156,399,947,711,787,4615,487,692,212,384,608,1458,312,608,163,1383,810,1118,443,374,1656,477,106,29843
7/5/20,158,2055,86,239,611,671,6921,257,85,157,413,973,714,807,4670,491,693,213,399,617,1481,323,615,172,1404,830,1151,464,387,1719,480,110,30366
7/6/20,158,2064,87,250,628,672,6963,268,86,157,419,980,722,848,4681,495,695,214,403,624,1489,325,624,180,1413,856,1166,464,391,1724,483,110,30639
7/7/20,163,2074,88,254,636,674,7053,272,89,157,435,987,728,867,4754,506,704,216,419,649,1516,332,628,187,1434,884,1190,471,394,1745,501,112,31119
7/8/20,171,2138,93,263,659,688,7191,300,92,162,451,1007,744,889,4894,517,706,225,446,657,1560,341,643,207,1477,937,1226,481,406,1802,521,120,32014
7/9/20,175,2189,93,270,685,697,7303,318,94,166,473,1022,754,917,4985,529,715,229,466,668,1612,349,657,235,1508,960,1271,525,420,1844,539,128,32796
7/10/20,179,2206,95,271,697,705,7450,329,94,172,506,1039,764,951,5062,544,729,236,487,685,1663,359,668,240,1545,998,1305,548,422,1890,557,130,33526
7/11/20,185,2224,97,276,704,711,7579,339,96,177,533,1060,773,974,5109,552,735,242,508,699,1742,366,686,247,1578,1027,1332,559,446,1928,572,135,34191
7/12/20,185,2250,99,282,729,725,7625,354,99,180,553,1067,782,1001,5160,553,739,249,524,714,1768,369,690,260,1608,1080,1392,584,450,1944,578,137,34730
7/13/20,185,2253,101,289,742,725,7657,360,106,182,582,1069,797,1019,5184,555,744,249,525,721,1778,371,696,261,1640,1087,1405,590,451,1963,582,137,35006
7/14/20,187,2276,103,296,762,728,7722,376,111,183,621,1085,805,1045,5237,563,746,251,544,730,1799,375,703,267,1655,1113,1431,604,457,1987,588,141,35491
7/15/20,193,2296,107,310,780,749,7817,383,115,198,649,1108,817,1084,5378,585,750,264,583,749,1837,385,730,277,1689,1170,1455,630,464,2026,604,145,36327
7/16/20,193,2336,108,320,786,774,7910,401,118,215,668,1128,822,1105,5439,591,757,264,590,760,1864,389,744,285,1714,1198,1485,639,486,2058,612,147,36906
7/17/20,201,2352,110,329,792,781,8008,412,129,215,683,1142,841,1147,5524,603,760,271,623,766,1896,390,761,294,1739,1235,1513,649,497,2101,658,152,37574
7/18/20,205,2413,116,339,806,785,8101,439,133,221,705,1157,860,1177,5596,619,771,271,638,790,1929,398,767,301,1791,1271,1546,681,506,2137,684,157,38310
7/19/20,207,2438,117,352,813,799,8160,454,139,224,713,1188,873,1216,5651,636,774,284,668,798,1965,403,786,311,1821,1301,1577,694,514,2159,692,161,38888
7/20/20,207,2344,117,357,817,803,8205,459,144,226,716,1192,879,1233,5665,638,775,285,669,805,1986,403,792,317,1830,1468,1611,700,515,2164,699,163,39184
7/21/20,209,2361,117,370,824,805,8253,467,144,226,725,1198,885,1252,5688,640,777,287,669,811,1998,409,795,324,1843,1499,1624,704,522,2188,707,164,39485
7/22/20,220,2388,121,386,834,808,8354,491,145,240,761,1217,903,1289,5814,644,788,291,749,818,2026,419,822,334,1894,1539,1652,743,541,2269,727,173,40400
7/23/20,220,2417,123,396,842,816,8440,517,152,251,786,1253,924,1310,5899,650,795,303,794,828,2071,430,844,341,1941,1581,1692,794,548,2308,743,181,41190
7/24/20,224,2445,124,406,851,822,8529,530,161,252,814,1279,936,1340,5979,654,800,309,820,839,2116,440,864,354,1970,1621,1739,814,577,2350,763,186,41908
7/25/20,231,2469,136,419,859,839,8601,548,170,256,835,1289,945,1361,6035,659,802,325,877,847,2147,448,883,376,1991,1685,1779,842,584,2432,780,195,42645
7/26/20,243,2494,146,429,867,850,8647,564,175,260,851,1306,959,1394,6108,672,812,340,913,853,2197,451,905,387,2016,1733,1817,884,610,2489,801,201,43374
7/27/20,243,2515,147,436,867,850,8693,573,181,264,857,1314,974,1411,6129,675,818,341,924,859,2205,452,913,401,2030,1745,1833,892,613,2512,812,201,43680
7/28/20,243,2537,147,442,872,852,8731,582,183,264,863,1330,984,1429,6145,685,819,347,927,862,2249,456,923,406,2048,1759,1863,901,621,2525,825,202,44022
7/29/20,247,2564,154,457,887,865,8789,594,194,266,915,1353,1003,1465,6222,695,828,356,966,894,2294,464,939,420,2077,1820,1885,936,646,2625,838,218,44876
7/30/20,247,2572,157,463,890,872,8828,595,195,272,923,1361,1008,1478,6264,710,835,371,982,899,2336,463,956,429,2103,1879,1928,953,654,2665,841,232,45361
7/31/20,253,2581,169,469,893,880,8870,603,200,273,948,1370,1033,1502,6316,723,835,383,1028,916,2377,472,976,452,2159,1911,1956,980,671,2706,858,237,46000
8/1/20,260,2604,174,482,898,888,8920,623,206,276,971,1380,1059,1524,6379,755,839,387,1066,934,2443,477,989,466,2191,1951,1988,1013,673,2755,874,243,46688
8/2/20,263,2636,181,512,912,897,8969,649,212,282,999,1382,1075,1559,6500,764,840,392,1120,943,2471,490,1007,525,2233,1974,2022,1035,685,2806,890,247,47472
8/3/20,263,2643,181,523,919,897,8993,667,220,282,1003,1389,1086,1584,6511,768,842,396,1138,944,2493,496,1011,532,2242,1988,2036,1039,686,2821,902,251,47746
8/4/20,264,2655,181,523,922,899,9032,677,228,282,1009,1394,1094,1601,6536,778,843,400,1145,953,2503,505,1018,547,2248,2001,2048,1040,687,2831,916,252,48012
8/5/20,269,2668,192,534,928,913,9114,695,240,291,1070,1404,1109,1627,6629,783,848,410,1186,980,2558,513,1026,567,2272,2065,2083,1109,706,2873,935,272,48869
8/6/20,273,2695,200,541,933,931,9181,737,241,301,1111,1412,1129,1655,6695,800,854,420,1292,991,2596,517,1058,592,2307,2124,2111,1146,712,2905,957,281,49698
8/7/20,276,2712,201,569,938,941,9246,783,251,314,1141,1422,1158,1685,6768,816,861,425,1328,1001,2684,526,1074,597,2334,2186,2144,1206,719,2946,974,291,50517
8/8/20,279,2735,208,583,942,952,9309,820,261,326,1168,1430,1177,1720,6869,829,868,436,1393,1011,2732,535,1091,599,2348,2248,2171,1254,732,2990,992,303,51311
8/9/20,284,2765,213,600,945,963,9365,859,265,334,1189,1449,1194,1754,6915,837,872,443,1427,1032,2797,541,1105,654,2380,2277,2181,1286,737,3017,1013,313,52006
8/10/20,284,2774,214,603,946,964,9407,873,272,334,1199,1452,1203,1772,6928,848,872,444,1434,1036,2806,545,1107,675,2390,2295,2200,1312,740,3021,1025,323,52298
8/11/20,291,2794,215,616,953,968,9472,916,279,341,1252,1459,1218,1830,6967,867,874,448,1499,1043,2837,552,1120,694,2421,2316,2219,1341,761,3060,1048,332,53003
8/12/20,303,2813,224,637,959,986,9539,959,292,345,1310,1478,1236,1880,7052,884,877,463,1584,1059,2880,567,1136,738,2465,2344,2245,1398,766,3097,1072,341,53929
8/13/20,310,2833,228,646,962,994,9598,1000,299,361,1328,1489,1258,1904,7116,904,882,468,1631,1089,2933,578,1157,790,2502,2361,2272,1415,782,3138,1094,344,54666
8/14/20,314,2844,241,655,966,1002,9668,1038,305,362,1335,1492,1285,1939,7162,927,885,472,1668,1097,2985,581,1176,802,2512,2381,2287,1453,797,3201,1107,354,55293
8/15/20,319,2862,242,663,972,1010,9726,1066,308,366,1349,1503,1315,1955,7225,952,900,476,1726,1109,3018,584,1200,823,2526,2390,2322,1475,808,3232,1125,361,55908
